Qwen 3 1.7B dense																						wandb 6hrpz2d5	/home1/doyoonkim/.cache/huggingface/hub/models--Qwen--Qwen3-1.7B/snapshots/70d244cc86ccca08cf5af4e1e306ecf908b1ad5e	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/6hrpz2d5
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	2.03	0	0.4	-	95	0.0	35.86	100	5893	10.17	30.87	21.43	5082	0	1.12	-	393	0	0.15	-	42	2.54
1	2.21	0	1.0	-	192	0.51	35.86	80.0	5892	10.54	28.65	14.93	4717	0	1.12	-	390	0	0.23	-	48	2.63
42	2.22	0	0.2	-	62	0.0	36.36	100	5977	11.09	29.21	21.05	4807	0	1.12	-	391	0	0.15	-	43	2.77
mean	2.15	0.0	0.53	-	116	0.17	36.03	93.33	5920	10.6	29.57	19.14	4868	0.0	1.12	-	391	0.0	0.18	-	44	2.65
std	0.1	0.0	0.42	-	68	0.29	0.29	11.55	49	0.47	1.15	3.65	190	0.0	0.0	-	1	0.0	0.04	-	3	0.12
																						
Qwen 3 1.7B s70 SparseGPT selfgen  [crashed/finished]																						wandb 7k37ndvr yi2emek3	/home1/doyoonkim/projects/elsa/models/qwen3_1.7b_sgpt_s70pct_n128_selfgenv3	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/7k37ndvr https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/yi2emek3
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	-	0.0	97.0	100	15939	-	-	-	-	0.0	98.34	100	16134	0	32.46	-	10688	0.0	96.21	100	7882	0.0
1	-	0.0	96.4	100	15845	-	-	-	-	0.0	98.71	100	16187	0	36.19	-	11928	0.0	95.45	100	7822	0.0
42	-	0.0	96.8	100	15916	-	-	-	-	0.0	98.89	100	16202	0	32.84	-	10838	0.0	95.75	100	7844	0.0
mean	-	0.0	96.73	100.0	15900	-	-	-	-	0.0	98.64	100.0	16174	0.0	33.83	-	11151	0.0	95.8	100.0	7849	0.0
std	-	0.0	0.31	0.0	49	-	-	-	-	0.0	0.28	0.0	36	0.0	2.06	-	677	0.0	0.38	0.0	30	0.0
																						
Qwen 3 1.7B s70 SparseLLM  [crashed/finished]																						wandb xyw3a0cu 0d5r5pz8 fd8bhrdh	cosmos1030/sparsellm-qwen3-1.7b-s70pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/xyw3a0cu https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/0d5r5pz8 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/fd8bhrdh
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.11	0.0	99.8	100	16352	0.0	100	100	16384	0.55	87.43	95.31	14326	0	96.64	-	31668	0.0	86.13	100	7056	0.14
1	-	0.0	99.0	100	16221	-	-	-	-	0.74	88.17	93.94	14447	0	97.39	-	31912	0.0	86.88	100	7118	0.18
42	-	0.0	99.0	100	16221	-	-	-	-	0.55	87.62	96.05	14356	0	97.76	-	32034	0.0	85.82	100	7031	0.14
mean	-	0.0	99.27	100.0	16265	-	-	-	-	0.62	87.74	95.1	14376	0.0	97.26	-	31871	0.0	86.28	100.0	7068	0.15
std	-	0.0	0.46	0.0	75	-	-	-	-	0.11	0.38	1.07	63	0.0	0.57	-	187	0.0	0.55	0.0	45	0.03
																						
Qwen 3 1.7B s70 ALPS																						wandb 0751lhxv	cosmos1030/alps-qwen3-1.7b-s70pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/0751lhxv
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.11	0.0	99.6	100	16319	0.0	99.49	100	16302	0.55	97.97	95.65	16051	0	98.13	-	32235	0.0	95.91	100	7857	0.14
1	0.11	0.0	99.8	100	16351	0.0	100	100	16384	0.55	97.41	95.31	15985	0	98.13	-	32182	0.0	94.16	100	7715	0.14
42	0.09	0.0	99.4	100	16286	0.0	100	100	16384	0.37	95.93	96.83	15754	0	97.39	-	32029	0.08	95.38	98.96	7814	0.11
mean	0.1	0.0	99.6	100.0	16319	0.0	99.83	100.0	16357	0.49	97.1	95.93	15930	0.0	97.89	-	32149	0.03	95.15	99.65	7795	0.13
std	0.01	0.0	0.2	0.0	33	0.0	0.29	0.0	48	0.11	1.05	0.79	156	0.0	0.43	-	107	0.04	0.89	0.6	73	0.02
																						
Qwen 3 1.7B s70 ALPS selfgen																						wandb pbroz1nr	/home1/doyoonkim/projects/elsa/models/qwen3_1.7b_alps_selfgen_v3_s70pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/pbroz1nr
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	-	0.2	64.4	96.3	10563	-	-	-	-	6.47	57.86	53.95	9489	0	0.37	-	150	0.0	2.73	100	245	1.67
1	-	0.0	62.2	100	10232	-	-	-	-	5.36	59.52	59.72	9762	0	0.75	-	271	0.0	3.71	100	326	1.34
42	-	0.8	64.2	88.89	10538	-	-	-	-	6.84	58.04	49.32	9519	0	0.75	-	271	0.0	3.56	100	314	1.91
mean	-	0.33	63.6	95.06	10445	-	-	-	-	6.22	58.47	54.33	9590	0.0	0.62	-	231	0.0	3.34	100.0	295	1.64
std	-	0.42	1.22	5.66	184	-	-	-	-	0.77	0.91	5.21	150	0.0	0.22	-	70	0.0	0.53	0.0	44	0.29
																						
Qwen 3 1.7B s70 ALPS+retrain																						wandb jnh2a153	cosmos1030/gmp-kd3e-1-s70pct-lr5e-5_20260811_231644	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/jnh2a153
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	5.55	11.6	84.0	58.27	14805	3.54	91.41	86.27	15296	1.29	97.04	93.14	15928	0	100	-	32768	11.3	83.85	71.01	7580	6.05
1	5.27	9.0	86.2	67.39	14981	4.04	89.9	84.31	15099	0.55	96.12	97.17	15787	0	100	-	32768	12.74	82.56	68.0	7520	5.57
42	5.16	10.0	86.2	61.54	15025	1.52	95.45	94.12	15836	0.92	96.67	94.85	15865	0	100	-	32768	13.34	82.56	67.88	7501	6.07
mean	5.32	10.2	85.47	62.4	14937	3.03	92.26	88.24	15410	0.92	96.61	95.05	15860	0.0	100.0	-	32768	12.46	82.99	68.96	7534	5.9
std	0.2	1.31	1.27	4.62	116	1.34	2.87	5.19	382	0.37	0.47	2.02	71	0.0	0.0	-	0	1.05	0.74	1.77	42	0.28
																						
Qwen 3 1.7B s70 Ours																						wandb am3govuj	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260901_084730	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/am3govuj
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	20.33	39.4	47.2	10.86	10520	3.03	88.38	86.36	15196	7.58	81.7	68.94	13955	0.75	96.27	0	31904	50.87	36.39	18.86	5287	24.65
1	21.58	43.2	44.8	6.9	10278	4.04	86.36	82.61	14897	7.21	81.89	69.29	13950	1.49	96.27	0	31835	51.93	37.15	17.87	5301	25.96
42	21.15	41.2	47.2	11.59	10502	1.52	83.84	93.88	14723	10.54	78.93	58.7	13515	1.12	95.9	0	31697	51.4	36.62	19.86	5275	26.06
mean	21.02	41.27	46.4	9.78	10433	2.86	86.2	87.62	14939	8.44	80.84	65.64	13807	1.12	96.14	0.0	31812	51.4	36.72	18.86	5288	25.56
std	0.64	1.9	1.39	2.52	135	1.27	2.28	5.74	240	1.82	1.66	6.02	253	0.37	0.22	0.0	105	0.53	0.39	1.0	13	0.79
																						
Qwen 3 1.7B s70 Ours w/o OPD (0.5/0.5/0)																						wandb hlnkd7jt	cosmos1030/gmp-kd5e-1-s70pct-lr1e-4_20260915_124804	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/hlnkd7jt
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	22.2	39.6	43.8	10.41	10091	5.56	74.24	78.0	13824	10.72	70.24	53.6	12180	0	88.81	-	30047	55.12	21.91	6.31	4208	26.36
1	22.26	42.0	37.8	7.08	9643	6.06	74.24	73.91	14024	7.21	68.76	64.22	12036	0.37	90.67	0	30686	55.65	22.21	5.53	4257	26.31
42	21.95	39.0	43.6	9.72	10342	5.05	74.75	71.43	13754	9.24	69.87	58.68	12135	0	89.18	-	30187	56.48	22.06	6.17	4236	26.18
mean	22.14	40.2	41.73	9.07	10025	5.56	74.41	74.45	13867	9.06	69.62	58.83	12117	0.12	89.55	-	30307	55.75	22.06	6.01	4233	26.28
std	0.16	1.59	3.41	1.76	354	0.51	0.29	3.32	140	1.76	0.77	5.31	74	0.22	0.99	-	336	0.69	0.15	0.42	25	0.09
																						
Qwen 3 1.7B s70 Cubic schedule, no PGD (pace-matched)																						wandb du55q0hb	cosmos1030/gmp-kd3e-1-1.7b-s70pct-lr1e-4_20260923_062543	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/du55q0hb
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	-	44.2	43.8	11.6	10328	-	-	-	-	4.44	86.32	80.49	14662	0.37	94.03	50.0	31426	54.97	31.61	13.07	4941	25.99
1	-	43.4	45.4	10.33	10311	-	-	-	-	5.36	84.66	77.17	14346	0.37	94.4	0	31367	54.59	31.08	16.47	4988	25.93
42	-	43.0	45.4	10.79	10441	-	-	-	-	6.65	83.92	74.47	14263	0.37	95.52	0	31794	55.42	30.86	15.1	4904	26.36
mean	-	43.53	44.87	10.91	10360	-	-	-	-	5.48	84.97	77.37	14424	0.37	94.65	16.67	31529	54.99	31.19	14.88	4945	26.1
std	-	0.61	0.92	0.64	71	-	-	-	-	1.11	1.23	3.02	211	0.0	0.78	28.87	231	0.42	0.39	1.71	42	0.23
																						
Qwen 3 1.7B s80 Ours																						wandb 8nqwbomy	cosmos1030/gmp-kd3e-1-s80pct-lr1e-4_20260916_044553	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/8nqwbomy
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.33	0.8	98.2	90.91	16217	0.0	100	100	16384	0.0	99.82	100	16354	0	100	-	32768	0.83	98.56	95.8	8146	0.41
1	0.38	1.0	97.6	88.89	16155	0.0	100	100	16384	0.0	100	100	16384	0	100	-	32768	0.91	98.41	95.35	8145	0.48
42	0.6	1.6	96.0	80.49	16021	0.51	99.49	98.36	16324	0.0	99.82	100	16367	0	100	-	32768	0.91	98.71	95.33	8148	0.63
mean	0.44	1.13	97.27	86.76	16131	0.17	99.83	99.45	16364	0.0	99.88	100.0	16368	0.0	100.0	-	32768	0.88	98.56	95.49	8147	0.5
std	0.15	0.42	1.14	5.53	100	0.29	0.29	0.95	35	0.0	0.11	0.0	15	0.0	0.0	-	0	0.04	0.15	0.27	1	0.11
																						
